Survey Code,Survey,Food Group Code,Food Group,Indicator Code,Indicator,Geographic Level Code,Geographic Level,Element Code,Element,Unit,Value,Flag
"384_2021","Côte d'Ivoire - 2021","FGW9","Vegetables, other","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","66.100000","E"
"384_2021","Côte d'Ivoire - 2021","FGW9","Vegetables, other","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","69.400000","E"
"384_2021","Côte d'Ivoire - 2021","FGW9","Vegetables, other","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","63.900000","E"
"384_2021","Côte d'Ivoire - 2021","FGW10","Fruits, other","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","20.000000","E"
"384_2021","Côte d'Ivoire - 2021","FGW10","Fruits, other","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","16.600000","E"
"384_2021","Côte d'Ivoire - 2021","FGW10","Fruits, other","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","22.200000","E"
"384_2021","Côte d'Ivoire - 2021","FGW11","Fried and salty snacks","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","18.600000","E"
"384_2021","Côte d'Ivoire - 2021","FGW11","Fried and salty snacks","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","11.000000","E"
"384_2021","Côte d'Ivoire - 2021","FGW11","Fried and salty snacks","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","23.500000","E"
"384_2021","Côte d'Ivoire - 2021","FGW12","Sweet foods","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","17.500000","E"
"384_2021","Côte d'Ivoire - 2021","FGW12","Sweet foods","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","11.800000","E"
"384_2021","Côte d'Ivoire - 2021","FGW12","Sweet foods","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","21.200000","E"
"384_2021","Côte d'Ivoire - 2021","FGW13","Sweet beverages","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","34.600000","E"
"384_2021","Côte d'Ivoire - 2021","FGW13","Sweet beverages","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","23.100000","E"
"384_2021","Côte d'Ivoire - 2021","FGW13","Sweet beverages","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","42.000000","E"
"384_2021","Côte d'Ivoire - 2021","FGW15","Red palm oil","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","37.900000","E"
"384_2021","Côte d'Ivoire - 2021","FGW15","Red palm oil","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","36.700000","E"
"384_2021","Côte d'Ivoire - 2021","FGW15","Red palm oil","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","38.700000","E"
"384_2021","Côte d'Ivoire - 2021","FGW18","Other beverages and foods","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","2.400000","E"
"384_2021","Côte d'Ivoire - 2021","FGW18","Other beverages and foods","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","2.300000","E"
"384_2021","Côte d'Ivoire - 2021","FGW18","Other beverages and foods","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","2.400000","E"
"231_2021","Ethiopia - 2021","FGW0","MDD-W Food groups","6211","Percentage of women achieving MDD-W","10000","National","6121","Value","%","16.600000","E"
"231_2021","Ethiopia - 2021","FGW0","MDD-W Food groups","6211","Percentage of women achieving MDD-W","10002","Rural","6121","Value","%","13.500000","E"
"231_2021","Ethiopia - 2021","FGW0","MDD-W Food groups","6211","Percentage of women achieving MDD-W","10001","Urban","6121","Value","%","25.900000","E"
"231_2021","Ethiopia - 2021","FGW1","Grains, white roots and tubers, and plantains","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","91.700000","E"
"231_2021","Ethiopia - 2021","FGW1","Grains, white roots and tubers, and plantains","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","90.800000","E"
"231_2021","Ethiopia - 2021","FGW1","Grains, white roots and tubers, and plantains","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","94.300000","E"
"231_2021","Ethiopia - 2021","FGW1A","Foods made from grains","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","89.100000","E"
"231_2021","Ethiopia - 2021","FGW1A","Foods made from grains","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","87.500000","E"
"231_2021","Ethiopia - 2021","FGW1A","Foods made from grains","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","93.600000","E"
"231_2021","Ethiopia - 2021","FGW1B","White roots and tubers or plantains","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","42.500000","E"
"231_2021","Ethiopia - 2021","FGW1B","White roots and tubers or plantains","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","40.300000","E"
"231_2021","Ethiopia - 2021","FGW1B","White roots and tubers or plantains","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","49.200000","E"
"231_2021","Ethiopia - 2021","FGW2","Pulses (beans, peas and lentils)","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","59.700000","E"
"231_2021","Ethiopia - 2021","FGW2","Pulses (beans, peas and lentils)","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","56.200000","E"
"231_2021","Ethiopia - 2021","FGW2","Pulses (beans, peas and lentils)","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","70.400000","E"
"231_2021","Ethiopia - 2021","FGW3","Nuts and seeds","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","2.800000","E"
"231_2021","Ethiopia - 2021","FGW3","Nuts and seeds","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","2.600000","E"
"231_2021","Ethiopia - 2021","FGW3","Nuts and seeds","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","3.500000","E"
"231_2021","Ethiopia - 2021","FGW4","Dairy","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","21.700000","E"
"231_2021","Ethiopia - 2021","FGW4","Dairy","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","23.700000","E"
"231_2021","Ethiopia - 2021","FGW4","Dairy","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","15.800000","E"
"231_2021","Ethiopia - 2021","FGW5","Meat, poultry and fish","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","12.900000","E"
"231_2021","Ethiopia - 2021","FGW5","Meat, poultry and fish","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","10.400000","E"
"231_2021","Ethiopia - 2021","FGW5","Meat, poultry and fish","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","20.200000","E"
"231_2021","Ethiopia - 2021","FGW6","Eggs","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","8.000000","E"
"231_2021","Ethiopia - 2021","FGW6","Eggs","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","6.400000","E"
"231_2021","Ethiopia - 2021","FGW6","Eggs","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","12.700000","E"
"231_2021","Ethiopia - 2021","FGW7","Dark green leafy vegetables","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","24.600000","E"
"231_2021","Ethiopia - 2021","FGW7","Dark green leafy vegetables","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","23.800000","E"
"231_2021","Ethiopia - 2021","FGW7","Dark green leafy vegetables","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","27.100000","E"
"231_2021","Ethiopia - 2021","FGW8","Other vitamin A-rich fruits and vegetables","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","17.500000","E"
"231_2021","Ethiopia - 2021","FGW8","Other vitamin A-rich fruits and vegetables","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","16.400000","E"
"231_2021","Ethiopia - 2021","FGW8","Other vitamin A-rich fruits and vegetables","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","20.800000","E"
"231_2021","Ethiopia - 2021","FGW9","Vegetables, other","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","38.100000","E"
"231_2021","Ethiopia - 2021","FGW9","Vegetables, other","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","32.300000","E"
"231_2021","Ethiopia - 2021","FGW9","Vegetables, other","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","55.400000","E"
"231_2021","Ethiopia - 2021","FGW10","Fruits, other","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","20.900000","E"
"231_2021","Ethiopia - 2021","FGW10","Fruits, other","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","18.700000","E"
"231_2021","Ethiopia - 2021","FGW10","Fruits, other","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","27.600000","E"
"231_2021","Ethiopia - 2021","FGW11","Fried and salty snacks","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","11.000000","E"
"231_2021","Ethiopia - 2021","FGW11","Fried and salty snacks","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","6.500000","E"
"231_2021","Ethiopia - 2021","FGW11","Fried and salty snacks","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","24.500000","E"
"231_2021","Ethiopia - 2021","FGW12","Sweet foods","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","4.700000","E"
"231_2021","Ethiopia - 2021","FGW12","Sweet foods","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","4.000000","E"
"231_2021","Ethiopia - 2021","FGW12","Sweet foods","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","6.700000","E"
"231_2021","Ethiopia - 2021","FGW13","Sweet beverages","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","45.400000","E"
"231_2021","Ethiopia - 2021","FGW13","Sweet beverages","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","38.000000","E"
"231_2021","Ethiopia - 2021","FGW13","Sweet beverages","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","67.500000","E"
"242_2021","Fiji - 2021","FGW0","MDD-W Food groups","6211","Percentage of women achieving MDD-W","10000","National","6121","Value","%","61.300000","E"
"242_2021","Fiji - 2021","FGW0","MDD-W Food groups","6211","Percentage of women achieving MDD-W","10002","Rural","6121","Value","%","53.600000","E"
"242_2021","Fiji - 2021","FGW0","MDD-W Food groups","6211","Percentage of women achieving MDD-W","10001","Urban","6121","Value","%","66.000000","E"
"242_2021","Fiji - 2021","FGW1","Grains, white roots and tubers, and plantains","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","98.300000","E"
"242_2021","Fiji - 2021","FGW1","Grains, white roots and tubers, and plantains","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","99.100000","E"
"242_2021","Fiji - 2021","FGW1","Grains, white roots and tubers, and plantains","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","97.800000","E"
"242_2021","Fiji - 2021","FGW1A","Foods made from grains","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","92.100000","E"
