Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2619,Dates,2019,2019,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2619,Dates,2019,2019,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2619,Dates,2019,2019,kcal/cap/d,0.05,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2619,Dates,2019,2019,million Kcal,620.66,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2619,Dates,2019,2019,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2619,Dates,2019,2019,t,4.77,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2619,Dates,2019,2019,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2619,Dates,2019,2019,t,0.8,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2619,Dates,2020,2020,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2619,Dates,2020,2020,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2619,Dates,2020,2020,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2619,Dates,2020,2020,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2619,Dates,2020,2020,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2619,Dates,2020,2020,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2619,Dates,2020,2020,kcal/cap/d,0.04,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2619,Dates,2020,2020,million Kcal,464.1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2619,Dates,2020,2020,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2619,Dates,2020,2020,t,3.57,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2619,Dates,2020,2020,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2619,Dates,2020,2020,t,0.59,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2619,Dates,2021,2021,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2619,Dates,2021,2021,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2619,Dates,2021,2021,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2619,Dates,2021,2021,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2619,Dates,2021,2021,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2619,Dates,2021,2021,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2619,Dates,2021,2021,kcal/cap/d,0.06,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2619,Dates,2021,2021,million Kcal,682.6,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2619,Dates,2021,2021,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2619,Dates,2021,2021,t,5.25,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2619,Dates,2021,2021,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2619,Dates,2021,2021,t,0.88,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2619,Dates,2022,2022,1000 t,1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2619,Dates,2022,2022,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2619,Dates,2022,2022,1000 t,1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2619,Dates,2022,2022,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2619,Dates,2022,2022,1000 t,1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2619,Dates,2022,2022,kg/cap,0.02,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2619,Dates,2022,2022,kcal/cap/d,0.09,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2619,Dates,2022,2022,million Kcal,1035.27,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2619,Dates,2022,2022,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2619,Dates,2022,2022,t,7.96,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2619,Dates,2022,2022,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2619,Dates,2022,2022,t,1.33,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2619,Dates,2023,2023,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2619,Dates,2023,2023,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2619,Dates,2023,2023,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2619,Dates,2023,2023,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2619,Dates,2023,2023,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2619,Dates,2023,2023,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2619,Dates,2023,2023,kcal/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2619,Dates,2023,2023,million Kcal,285.13,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2619,Dates,2023,2023,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2619,Dates,2023,2023,t,2.19,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2619,Dates,2023,2023,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2619,Dates,2023,2023,t,0.37,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2620,Grapes and products (excl wine),2010,2010,1000 t,1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2620,Grapes and products (excl wine),2010,2010,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2620,Grapes and products (excl wine),2010,2010,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2620,Grapes and products (excl wine),2010,2010,1000 t,2,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5131,Processing,S2620,Grapes and products (excl wine),2010,2010,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2620,Grapes and products (excl wine),2010,2010,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2620,Grapes and products (excl wine),2010,2010,1000 t,2,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2620,Grapes and products (excl wine),2010,2010,kg/cap,0.06,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2620,Grapes and products (excl wine),2010,2010,kcal/cap/d,0.09,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2620,Grapes and products (excl wine),2010,2010,million Kcal,828.76,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2620,Grapes and products (excl wine),2010,2010,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2620,Grapes and products (excl wine),2010,2010,t,7.22,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2620,Grapes and products (excl wine),2010,2010,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2620,Grapes and products (excl wine),2010,2010,t,2.51,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2620,Grapes and products (excl wine),2011,2011,1000 t,2,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2620,Grapes and products (excl wine),2011,2011,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2620,Grapes and products (excl wine),2011,2011,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2620,Grapes and products (excl wine),2011,2011,1000 t,2,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5131,Processing,S2620,Grapes and products (excl wine),2011,2011,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2620,Grapes and products (excl wine),2011,2011,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2620,Grapes and products (excl wine),2011,2011,1000 t,2,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2620,Grapes and products (excl wine),2011,2011,kg/cap,0.07,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2620,Grapes and products (excl wine),2011,2011,kcal/cap/d,0.11,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2620,Grapes and products (excl wine),2011,2011,million Kcal,1005.91,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2620,Grapes and products (excl wine),2011,2011,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2620,Grapes and products (excl wine),2011,2011,t,8.97,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2620,Grapes and products (excl wine),2011,2011,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2620,Grapes and products (excl wine),2011,2011,t,3.03,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2620,Grapes and products (excl wine),2012,2012,1000 t,2,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2620,Grapes and products (excl wine),2012,2012,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2620,Grapes and products (excl wine),2012,2012,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2620,Grapes and products (excl wine),2012,2012,1000 t,2,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5131,Processing,S2620,Grapes and products (excl wine),2012,2012,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2620,Grapes and products (excl wine),2012,2012,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2620,Grapes and products (excl wine),2012,2012,1000 t,2,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2620,Grapes and products (excl wine),2012,2012,kg/cap,0.08,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2620,Grapes and products (excl wine),2012,2012,kcal/cap/d,0.12,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2620,Grapes and products (excl wine),2012,2012,million Kcal,1126.24,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2620,Grapes and products (excl wine),2012,2012,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2620,Grapes and products (excl wine),2012,2012,t,9.99,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2620,Grapes and products (excl wine),2012,2012,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2620,Grapes and products (excl wine),2012,2012,t,3.27,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2620,Grapes and products (excl wine),2013,2013,1000 t,2,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2620,Grapes and products (excl wine),2013,2013,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2620,Grapes and products (excl wine),2013,2013,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2620,Grapes and products (excl wine),2013,2013,1000 t,2,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5131,Processing,S2620,Grapes and products (excl wine),2013,2013,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2620,Grapes and products (excl wine),2013,2013,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2620,Grapes and products (excl wine),2013,2013,1000 t,2,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2620,Grapes and products (excl wine),2013,2013,kg/cap,0.09,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2620,Grapes and products (excl wine),2013,2013,kcal/cap/d,0.14,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2620,Grapes and products (excl wine),2013,2013,million Kcal,1358.06,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2620,Grapes and products (excl wine),2013,2013,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2620,Grapes and products (excl wine),2013,2013,t,12.52,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2620,Grapes and products (excl wine),2013,2013,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2620,Grapes and products (excl wine),2013,2013,t,4.02,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2620,Grapes and products (excl wine),2014,2014,1000 t,3,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2620,Grapes and products (excl wine),2014,2014,1000 t,1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2620,Grapes and products (excl wine),2014,2014,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2620,Grapes and products (excl wine),2014,2014,1000 t,2,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2620,Grapes and products (excl wine),2014,2014,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2620,Grapes and products (excl wine),2014,2014,1000 t,2,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2620,Grapes and products (excl wine),2014,2014,kg/cap,0.08,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2620,Grapes and products (excl wine),2014,2014,kcal/cap/d,0.11,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2620,Grapes and products (excl wine),2014,2014,million Kcal,1150.61,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2620,Grapes and products (excl wine),2014,2014,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2620,Grapes and products (excl wine),2014,2014,t,9.91,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2620,Grapes and products (excl wine),2014,2014,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2620,Grapes and products (excl wine),2014,2014,t,3.29,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2620,Grapes and products (excl wine),2015,2015,1000 t,3,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2620,Grapes and products (excl wine),2015,2015,1000 t,1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2620,Grapes and products (excl wine),2015,2015,1000 t,0,I,Value imputed by a receiving agency,
